여러분은 평소 체력 관리를 위해 어떤 활동을 하고 계신가요? 모두 선택해주세요.,,,,,,
구분,고유번호,성별,나이,지역,설문일시,문항1
Wiz,w124143074390972,남,1999년 월 일 (만 26 세),서울,2025-01-07 2:18,8
Wiz,w397288831842363,여,2001년 월 일 (만 24 세),경기,2025-01-13 18:17,10
Wiz,w128537485808043,여,1984년 월 일 (만 41 세),,2025-01-07 8:35,2
Wiz,w53349828328774,,1985년 월 일 (만 40 세),경기,2025-01-06 21:38,1
Wiz,w130393328139574,여,1966년 월 일 (만 59 세),부산,2025-01-06 16:03,4
Wiz,w228475575153649,남,2006년 월 일 (만 19 세),전북,2025-01-13 14:54,"1, 4"
Wiz,w278345031869490,여,1968년 월 일 (만 57 세),서울,2025-01-06 10:19,10
Wiz,w394521317112430,남,2003년 월 일 (만 22 세),경기,2025-01-07 14:38,"4, 7, 1, 6"
Wiz,w151658056738192,남,1997년 월 일 (만 28 세),인천,2025-01-07 10:21,"1, 4"
Wiz,w148556897005362,남,1959년 월 일 (만 66 세),서울,2025-01-07 0:08,2
Wiz,w270257094466140,여,1972년 월 일 (만 53 세),경남,2025-01-06 14:20,8
Wiz,w62340925728816,남,2012년 월 일 (만 13 세),경기,2025-01-07 8:42,10
Wiz,w240080495940687,여,1997년 월 일 (만 28 세),인천,2025-01-07 13:58,10
Wiz,w135519934829751,남,1985년 월 일 (만 40 세),서울,2025-01-06 10:19,1
Wiz,w157358744896847,남,1959년 월 일 (만 66 세),서울,2025-01-07 9:17,10
Wiz,w296543095068492,남,2000년 월 일 (만 25 세),서울,2025-01-08 14:14,1
Wiz,w66392429010189,남,1980년 월 일 (만 45 세),경기,2025-01-06 13:02,"5, 8, 4"
Wiz,w273944553122379,여,1997년 월 일 (만 28 세),서울,2025-01-06 10:08,2
Wiz,w111522156825424,남,1991년 월 일 (만 34 세),서울,2025-01-06 17:21,"4, 5, 2"
Wiz,w380073427778701,남,1966년 월 일 (만 59 세),경기,2025-01-07 19:14,"8, 4"
Wiz,w202946427483149,여,1976년 월 일 (만 49 세),부산,2025-01-07 3:22,4
Wiz,w102844290329345,남,1984년 월 일 (만 41 세),광주,2025-01-06 11:17,4
Wiz,w262019541131699,여,1981년 월 일 (만 44 세),서울,2025-01-12 13:11,"2, 3"
Wiz,w394557595442551,남,1970년 월 일 (만 55 세),서울,2025-01-07 15:46,"1, 9"
Wiz,w61807942155857,남,1970년 월 일 (만 55 세),경기,2025-01-07 5:08,10
Wiz,w201145873796540,남,1985년 월 일 (만 40 세),서울,2025-01-06 13:33,"5, 4"
Wiz,w113530298980668,여,1977년 월 일 (만 48 세),전북,2025-01-09 9:06,"4, 8"
Wiz,w240016466096344,남,1968년 월 일 (만 57 세),경기,2025-01-06 11:54,4
Wiz,w124849413074856,남,1977년 월 일 (만 48 세),경기,2025-01-07 6:40,4
Wiz,w133906373009501,여,1973년 월 일 (만 52 세),대전,2025-01-06 11:47,3
Wiz,w126451126707633,여,2003년 월 일 (만 22 세),경기,2025-01-06 22:47,"3, 4"
Wiz,w281900052313393,여,1952년 월 일 (만 73 세),,2025-01-07 19:03,10
Wiz,w81562433615899,남,1979년 월 일 (만 46 세),경기,2025-01-06 13:57,1
Wiz,w333521551921544,여,1976년 월 일 (만 49 세),인천,2025-01-06 11:53,4
Wiz,w303694283666722,남,1991년 월 일 (만 34 세),경기,2025-01-08 11:23,8
Wiz,w158369645710269,여,1999년 월 일 (만 26 세),서울,2025-01-06 10:04,2
Wiz,w91423841942180,여,1979년 월 일 (만 46 세),서울,2025-01-08 19:26,10
Wiz,w180840067847010,여,1958년 월 일 (만 67 세),경기,2025-01-06 14:14,5
Wiz,w197417010314567,여,1983년 월 일 (만 42 세),인천,2025-01-07 16:43,"7, 5, 8"
Wiz,w395298576209908,여,2003년 월 일 (만 22 세),부산,2025-01-09 1:20,10
Wiz,w105011759748639,여,1983년 월 일 (만 42 세),부산,2025-01-06 23:09,1
Wiz,w168055854422795,여,1977년 월 일 (만 48 세),부산,2025-01-07 8:31,4
Wiz,w395934322134304,남,2006년 월 일 (만 19 세),서울,2025-01-10 13:45,6
Wiz,w112369696490216,여,1967년 월 일 (만 58 세),경기,2025-01-08 0:10,6
Wiz,w346073867682678,남,1995년 월 일 (만 30 세),광주,2025-01-06 14:35,10
Wiz,w346428167147266,남,1957년 월 일 (만 68 세),대구,2025-01-06 10:45,4
Wiz,w185542021317063,여,1992년 월 일 (만 33 세),서울,2025-01-07 23:32,10
Wiz,w60203040321473,여,1979년 월 일 (만 46 세),서울,2025-01-06 10:25,"5, 4"
Wiz,w162497688754384,여,1980년 월 일 (만 45 세),인천,2025-01-06 23:33,4
Wiz,w392646138057938,여,2000년 월 일 (만 25 세),경남,2025-01-06 23:40,"4, 2"
Wiz,w100404767319689,남,1996년 월 일 (만 29 세),서울,2025-01-07 1:27,6
Wiz,w346541824765875,여,1965년 월 일 (만 60 세),서울,2025-01-07 0:51,"4, 3, 8"
Wiz,w247027947524512,남,1956년 월 일 (만 69 세),경기,2025-01-08 17:40,4
Wiz,w101744664871244,여,1980년 월 일 (만 45 세),서울,2025-01-06 14:53,3
Wiz,w312959328243191,남,2001년 월 일 (만 24 세),경기,2025-01-06 17:51,3
Wiz,w88951062876472,여,2005년 월 일 (만 20 세),경남,2025-01-11 0:13,8
Wiz,w186423946571387,남,1963년 월 일 (만 62 세),경북,2025-01-07 9:13,9
Wiz,w281717238013735,남,1962년 월 일 (만 63 세),서울,2025-01-06 11:45,8
Wiz,w132127590035700,남,1966년 월 일 (만 59 세),서울,2025-01-06 16:18,6
Wiz,w364906233973393,남,2009년 월 일 (만 16 세),대전,2025-01-08 16:19,2
Wiz,w106047532595672,남,1972년 월 일 (만 53 세),경남,2025-01-06 11:47,9
Wiz,w397007334001657,남,2005년 월 일 (만 20 세),경기,2025-01-13 9:17,5
Wiz,w392847130320957,여,1969년 월 일 (만 56 세),경기,2025-01-07 16:28,2
Wiz,w251644341547308,여,1996년 월 일 (만 29 세),대전,2025-01-06 17:11,4
Wiz,w194711184062956,남,1971년 월 일 (만 54 세),,2025-01-06 15:24,1
Wiz,w114431881340358,남,1975년 월 일 (만 50 세),인천,2025-01-06 19:14,6
Wiz,w185213621154522,남,1968년 월 일 (만 57 세),서울,2025-01-06 16:05,4
Wiz,w391134884888940,여,2005년 월 일 (만 20 세),경기,2025-01-07 1:38,7
Wiz,w120651131239063,남,1959년 월 일 (만 66 세),충남,2025-01-06 22:34,4
Wiz,w78815372855890,여,1969년 월 일 (만 56 세),경기,2025-01-06 12:43,4
Wiz,w223093142216641,남,1991년 월 일 (만 34 세),대구,2025-01-06 22:20,"1, 8"
Wiz,w59045926424005,여,1976년 월 일 (만 49 세),인천,2025-01-07 21:54,5
Wiz,w199212173438552,여,1968년 월 일 (만 57 세),,2025-01-07 21:23,7
Wiz,w276270563883338,여,1988년 월 일 (만 37 세),경남,2025-01-13 12:20,10
Wiz,w65766293498213,남,2000년 월 일 (만 25 세),대전,2025-01-12 21:58,4
Wiz,w274466754604204,남,1997년 월 일 (만 28 세),충남,2025-01-06 16:39,10
Wiz,w233010892618374,남,1942년 월 일 (만 83 세),강원,2025-01-06 10:54,"4, 9, 2"
Wiz,w302452386905909,남,1960년 월 일 (만 65 세),경남,2025-01-07 9:29,"4, 5, 8"
Wiz,w297498181984045,남,2000년 월 일 (만 25 세),서울,2025-01-07 8:29,4
Wiz,w330903136878219,남,1999년 월 일 (만 26 세),경기,2025-01-06 16:07,9
Wiz,w345426832121037,여,1997년 월 일 (만 28 세),서울,2025-01-08 21:23,"4, 2"
Wiz,w358445751421175,남,1975년 월 일 (만 50 세),인천,2025-01-08 20:15,"2, 4, 5, 6, 8"
Wiz,w359070546030759,여,1990년 월 일 (만 35 세),경남,2025-01-10 9:15,4
Wiz,w359653325594564,여,1988년 월 일 (만 37 세),서울,2025-01-07 20:56,10
Wiz,w377017973201175,여,1980년 월 일 (만 45 세),부산,2025-01-07 18:45,1
Wiz,w396558042507338,남,1994년 월 일 (만 31 세),서울,2025-01-12 18:51,8
Wiz,w5057464301274,여,1974년 04월 18일 (만 51 세),경기,2025-01-06 23:34,10
Wiz,w4088815641035,남,1981년 03월 01일 (만 44 세),서울,2025-01-13 9:20,10
Wiz,w777224049855,남,1989년 12월 24일 (만 36 세),서울,2025-01-07 0:57,7
Wiz,w2086499267096,남,1983년 12월 20일 (만 42 세),경기,2025-01-06 22:17,10
Wiz,w60014477905,남,1963년 09월 06일 (만 62 세),경기,2025-01-08 18:39,10
Wiz,w6067459716279,여,1977년 11월 09일 (만 48 세),서울,2025-01-07 7:49,4
Wiz,w6575197609641,남,1960년 03월 04일 (만 65 세),충남,2025-01-06 19:07,"4, 8"
Wiz,w5740114262030,남,1962년 07월 20일 (만 63 세),서울,2025-01-07 0:40,4
Wiz,w592443048683,여,1977년 12월 10일 (만 48 세),경기,2025-01-06 10:39,4
Wiz,w5186951708155,남,1973년 06월 26일 (만 52 세),경기,2025-01-06 20:16,4
Wiz,w6068982138736,남,1983년 08월 21일 (만 42 세),대전,2025-01-07 14:33,2
Wiz,w5131289429212,남,1978년 08월 16일 (만 47 세),경북,2025-01-07 21:02,3
Wiz,w4242944711424,남,1961년 03월 08일 (만 64 세),경기,2025-01-06 22:51,"4, 2, 7"
Wiz,w3518492222103,남,1979년 08월 13일 (만 46 세),경북,2025-01-06 19:28,"3, 7"
Wiz,w6458416845301,남,1962년 02월 27일 (만 63 세),서울,2025-01-07 11:17,8
Wiz,w319318060570729,여,1988년 10월 28일 (만 37 세),대구,2025-01-11 19:26,3
Wiz,w196637181038348,여,1970년 08월 19일 (만 55 세),경남,2025-01-07 8:20,7
Wiz,w97457614796,남,1959년 03월 15일 (만 66 세),부산,2025-01-06 10:11,4
Wiz,w5153221652869,여,1966년 01월 08일 (만 59 세),서울,2025-01-12 19:21,"4, 2"
Wiz,w482772745155,남,1979년 02월 22일 (만 46 세),부산,2025-01-06 15:57,"1, 8"
Wiz,w32526166200,남,1960년 11월 24일 (만 65 세),대구,2025-01-06 10:14,"4, 8"
Wiz,w208363890938282,여,1957년 09월 06일 (만 68 세),세종,2025-01-07 0:15,1
Wiz,w1952443941453,여,1991년 04월 17일 (만 34 세),인천,2025-01-07 5:37,4
Wiz,w250459414568366,남,1980년 07월 21일 (만 45 세),경북,2025-01-07 8:14,"3, 2, 4"
Wiz,w4565327274567,여,1974년 06월 14일 (만 51 세),경기,2025-01-06 20:07,10
Wiz,w6515261697963,남,1977년 12월 22일 (만 48 세),전북,2025-01-12 22:21,4
Wiz,w4502610218700,남,1990년 02월 13일 (만 35 세),서울,2025-01-06 11:05,1
Wiz,w6463140624165,남,1972년 09월 30일 (만 53 세),전북,2025-01-06 12:44,4
Wiz,w5155610270647,여,1977년 04월 17일 (만 48 세),서울,2025-01-07 9:30,10
Wiz,w3715549091118,여,1977년 02월 22일 (만 48 세),인천,2025-01-06 9:50,"3, 4, 8"
Wiz,w63356705848,남,1978년 08월 02일 (만 47 세),경기,2025-01-06 10:31,4
Wiz,w8045718556972,여,1992년 12월 14일 (만 33 세),대전,2025-01-06 17:44,5
Wiz,w41423141035558,남,1977년 01월 08일 (만 48 세),인천,2025-01-06 19:59,10
Wiz,w58782633315,남,1964년 02월 28일 (만 61 세),서울,2025-01-07 5:57,"4, 8, 1"
Wiz,w44873571160829,남,1978년 09월 20일 (만 47 세),인천,2025-01-07 12:42,"7, 2, 4, 8, 5"
Wiz,w1003634250121,남,1972년 01월 16일 (만 53 세),충남,2025-01-07 9:34,8
Wiz,w6824475260736,여,2005년 07월 27일 (만 20 세),대전,2025-01-06 19:22,2
Wiz,w136382290025,여,1977년 05월 25일 (만 48 세),대전,2025-01-06 10:58,10
Wiz,w30443712817,여,1976년 10월 05일 (만 49 세),부산,2025-01-06 22:17,10
Wiz,w960319797415,남,1955년 08월 04일 (만 70 세),대구,2025-01-07 8:00,10
Wiz,w6718548745546,남,1984년 03월 16일 (만 41 세),서울,2025-01-06 20:58,8
Wiz,w5267922178449,여,1981년 08월 21일 (만 44 세),전북,2025-01-06 17:56,4
Wiz,w6543981473232,남,1947년 11월 06일 (만 78 세),대구,2025-01-07 23:28,3
Wiz,w2774749055981,여,1981년 02월 14일 (만 44 세),대구,2025-01-07 21:58,7
Wiz,w4339231684866,여,1981년 12월 18일 (만 44 세),경남,2025-01-06 14:24,4
Wiz,w966186538080,남,1980년 04월 26일 (만 45 세),경기,2025-01-06 23:43,6
Wiz,w1642532479480,여,1993년 09월 23일 (만 32 세),경남,2025-01-07 8:21,10
Wiz,w24294347813127,남,1967년 03월 24일 (만 58 세),서울,2025-01-07 4:32,6
Wiz,w1079415954935,남,1967년 12월 07일 (만 58 세),충북,2025-01-06 21:21,10
Wiz,w62485948366,남,1976년 01월 25일 (만 49 세),울산,2025-01-06 20:28,"2, 4"
Wiz,w49277281350,여,1984년 01월 07일 (만 41 세),울산,2025-01-06 10:56,10
Wiz,w5907725650299,여,1992년 08월 23일 (만 33 세),대구,2025-01-07 23:46,10
Wiz,w166496484093,남,1959년 08월 25일 (만 66 세),울산,2025-01-07 4:37,"4, 8, 2"
Wiz,w5984413795419,여,1997년 05월 25일 (만 28 세),경기,2025-01-06 21:24,10
Wiz,w6367619423409,여,1974년 04월 20일 (만 51 세),경북,2025-01-10 20:56,10
Wiz,w137631441598,여,1961년 02월 26일 (만 64 세),서울,2025-01-06 19:21,10
Wiz,w862075900906,여,1972년 07월 03일 (만 53 세),광주,2025-01-07 8:42,4
Wiz,w6614748907453,여,1983년 05월 15일 (만 42 세),경기,2025-01-07 11:48,2
Wiz,w38210577421,여,1961년 12월 27일 (만 64 세),부산,2025-01-07 10:03,"1, 3"
Wiz,w4915053898761,여,1986년 12월 01일 (만 39 세),서울,2025-01-07 0:55,10
Wiz,w6480554298718,여,1981년 06월 21일 (만 44 세),경기,2025-01-06 20:38,10
Wiz,w4939349225465,여,1978년 12월 12일 (만 47 세),서울,2025-01-07 6:42,10
Wiz,w6312799098226,남,1965년 09월 24일 (만 60 세),경기,2025-01-06 13:28,"4, 8"
Wiz,w380925725512855,남,1983년 08월 14일 (만 42 세),경기,2025-01-07 4:29,4
Wiz,w5907383159067,여,1991년 05월 02일 (만 34 세),경북,2025-01-06 14:13,"4, 2, 5, 8"
Wiz,w5486327177963,남,1969년 05월 09일 (만 56 세),서울,2025-01-06 20:55,7
Wiz,w1636998768327,여,1997년 09월 23일 (만 28 세),인천,2025-01-07 0:42,10
Wiz,w5327732074436,남,1987년 10월 08일 (만 38 세),서울,2025-01-06 11:47,4
Wiz,w947067880427,남,1963년 12월 15일 (만 62 세),경남,2025-01-06 18:45,4
Wiz,w102563599231,여,1983년 06월 20일 (만 42 세),경북,2025-01-06 22:19,4
Wiz,w1202442436349,남,1982년 08월 24일 (만 43 세),경기,2025-01-06 15:16,10
Wiz,w6379954128008,여,1949년 08월 10일 (만 76 세),충남,2025-01-07 13:04,"4, 8, 1"
Wiz,w77199379212,여,1962년 02월 07일 (만 63 세),인천,2025-01-06 14:46,8
Wiz,w5626065818092,여,1963년 04월 16일 (만 62 세),서울,2025-01-07 13:52,4
Wiz,w229643819041582,남,1972년 08월 28일 (만 53 세),서울,2025-01-06 10:35,1
Wiz,w4089747291327,여,1979년 10월 29일 (만 46 세),경기,2025-01-08 7:37,5
Wiz,w6006871480203,여,1991년 11월 30일 (만 34 세),경기,2025-01-10 20:27,4
Wiz,w34867808235,남,1986년 11월 04일 (만 39 세),강원,2025-01-06 14:01,"2, 7, 4"
Wiz,w6538792819357,남,1952년 08월 16일 (만 73 세),서울,2025-01-07 9:06,8
Wiz,w37254268601227,여,1983년 12월 29일 (만 42 세),경남,2025-01-06 11:39,8
Wiz,w412389133959,여,1945년 05월 05일 (만 80 세),경기,2025-01-07 16:20,4
Wiz,w5485134918360,남,1957년 11월 30일 (만 68 세),경기,2025-01-07 9:09,10
Wiz,w6166261434314,남,1965년 07월 01일 (만 60 세),경기,2025-01-08 7:01,7
Wiz,w6228591117662,남,1981년 03월 09일 (만 44 세),충남,2025-01-07 5:02,4
Wiz,w59151432745,여,1986년 01월 08일 (만 39 세),서울,2025-01-07 13:13,2
Wiz,w4049042079204,여,1952년 12월 20일 (만 73 세),전남,2025-01-06 21:26,8
Wiz,w4741476211647,남,1985년 09월 19일 (만 40 세),경기,2025-01-06 12:13,6
Wiz,w6314579680013,여,1966년 12월 03일 (만 59 세),서울,2025-01-06 16:04,10
Wiz,w4179320154486,여,1991년 02월 26일 (만 34 세),인천,2025-01-10 22:45,9
Wiz,w5560161903701,여,1981년 11월 24일 (만 44 세),부산,2025-01-12 0:03,8
Wiz,w131371638555145,여,1993년 03월 05일 (만 32 세),경북,2025-01-07 8:58,4
Wiz,w6494443974485,남,1981년 10월 08일 (만 44 세),서울,2025-01-06 11:57,5
Wiz,w72864210260,여,1974년 07월 25일 (만 51 세),서울,2025-01-06 21:49,1
Wiz,w3984286330620,여,1992년 02월 24일 (만 33 세),경북,2025-01-06 16:41,9
Wiz,w571123596601,남,1982년 05월 21일 (만 43 세),서울,2025-01-06 9:59,1
Wiz,w6796486596162,남,1984년 09월 28일 (만 41 세),경남,2025-01-06 21:36,7
Wiz,w4052166796897,남,1981년 06월 20일 (만 44 세),경기,2025-01-06 22:16,8
Wiz,w5109644511618,남,1976년 09월 05일 (만 49 세),경남,2025-01-07 1:19,10
Wiz,w6757667542706,남,1985년 02월 23일 (만 40 세),서울,2025-01-07 1:45,2
Wiz,w154391518772208,여,1947년 08월 02일 (만 78 세),경남,2025-01-06 10:40,"8, 4"
Wiz,w5887566975013,여,1988년 10월 01일 (만 37 세),강원,2025-01-07 4:52,4
Wiz,w55430465078569,여,1983년 03월 08일 (만 42 세),서울,2025-01-07 15:15,10
Wiz,w6302796668476,여,1987년 02월 01일 (만 38 세),울산,2025-01-07 3:06,"4, 2"
Wiz,w1257824193254,여,1996년 01월 04일 (만 29 세),인천,2025-01-10 0:00,10
Wiz,w204251374341,남,1985년 07월 06일 (만 40 세),인천,2025-01-07 7:06,3
Wiz,w3460325584007,남,1987년 09월 16일 (만 38 세),경기,2025-01-07 7:56,4
Wiz,w3670761200646,여,1979년 12월 01일 (만 46 세),서울,2025-01-06 10:48,5
Wiz,w623593675592,여,1977년 05월 17일 (만 48 세),경기,2025-01-07 8:54,10
Wiz,w4174039415271,남,1971년 04월 17일 (만 54 세),경기,2025-01-06 17:20,8
Wiz,w6405010095001,남,1977년 02월 18일 (만 48 세),경기,2025-01-06 14:23,8
Wiz,w223059525175669,여,1988년 월 일 (만 37 세),경기,2025-01-06 13:22,3
Wiz,w94169719033,여,1989년 07월 10일 (만 36 세),서울,2025-01-07 8:53,6
Wiz,w6563268219729,남,1987년 11월 12일 (만 38 세),대전,2025-01-07 5:34,"8, 1"
Wiz,w5920389526297,남,1970년 12월 16일 (만 55 세),광주,2025-01-06 16:11,4
Wiz,w8115195159,남,1967년 02월 13일 (만 58 세),서울,2025-01-07 0:21,10
Wiz,w6711463613523,남,1967년 07월 12일 (만 58 세),경기,2025-01-07 8:53,2
Wiz,w1114028679559,남,1986년 03월 12일 (만 39 세),광주,2025-01-07 7:11,4
Wiz,w5002259747974,여,1997년 06월 08일 (만 28 세),경북,2025-01-06 15:50,2
Wiz,w6795131580044,여,1997년 01월 14일 (만 28 세),경남,2025-01-08 15:39,10
Wiz,w1680193077942,여,1970년 07월 29일 (만 55 세),서울,2025-01-07 7:34,7
Wiz,w1102236436069,여,1956년 04월 05일 (만 69 세),경기,2025-01-07 18:55,3
Wiz,w863652035027,여,1983년 01월 22일 (만 42 세),경기,2025-01-07 0:34,1
Wiz,w5247536036482,남,1984년 02월 18일 (만 41 세),서울,2025-01-06 10:21,2
Wiz,w770025006393,남,1992년 03월 15일 (만 33 세),서울,2025-01-06 22:30,3
Wiz,w4831873792728,여,1977년 04월 08일 (만 48 세),인천,2025-01-06 21:40,"2, 7"
Wiz,w4119491787198,남,1984년 05월 06일 (만 41 세),서울,2025-01-11 0:27,3
Wiz,w2742231842976,남,1994년 02월 15일 (만 31 세),경기,2025-01-06 12:42,4
Wiz,w40037395262,여,1974년 08월 17일 (만 51 세),인천,2025-01-06 13:41,4
Wiz,w4429573643171,남,1992년 10월 01일 (만 33 세),대구,2025-01-06 13:19,"2, 4, 6, 7, 8, 1, 5"
Wiz,w3526757748506,남,1957년 01월 29일 (만 68 세),광주,2025-01-07 0:56,3
Wiz,w1483119420822,여,1988년 10월 06일 (만 37 세),인천,2025-01-06 22:23,10
Wiz,w2618332432449,여,1996년 06월 11일 (만 29 세),경기,2025-01-09 16:36,10
Wiz,w3801089398111,여,1997년 02월 13일 (만 28 세),경기,2025-01-06 18:36,10
Wiz,w1417979060941,남,1991년 03월 22일 (만 34 세),경기,2025-01-06 11:22,7
Wiz,w319318985817777,여,1967년 10월 28일 (만 58 세),부산,2025-01-11 19:29,4
Wiz,w10943771916,여,1960년 04월 08일 (만 65 세),부산,2025-01-07 10:21,8
Wiz,w6503085628859,여,1990년 07월 10일 (만 35 세),경기,2025-01-06 10:47,9
Wiz,w6254170638112,여,1989년 03월 13일 (만 36 세),경남,2025-01-13 10:31,4
Wiz,w1093253825062,여,1981년 03월 05일 (만 44 세),서울,2025-01-06 11:04,7
Wiz,w147581204865,남,1971년 09월 26일 (만 54 세),대구,2025-01-07 0:14,1
Wiz,w6700658331478,여,1976년 03월 05일 (만 49 세),경기,2025-01-07 1:48,4
Wiz,w3995849337660,남,1970년 01월 30일 (만 55 세),경기,2025-01-07 6:37,10
Wiz,w638377816482,남,1996년 02월 13일 (만 29 세),서울,2025-01-09 22:26,2
Wiz,w4058732380294,남,1978년 08월 17일 (만 47 세),서울,2025-01-09 16:39,4
Wiz,w103488741530389,남,1977년 02월 12일 (만 48 세),전북,2025-01-09 0:23,1
Wiz,w6559854265533,여,1957년 11월 04일 (만 68 세),강원,2025-01-07 8:36,4
Wiz,w3863233697699,남,1993년 05월 20일 (만 32 세),서울,2025-01-06 9:54,10
Wiz,w26505120616194,여,1961년 03월 03일 (만 64 세),경기,2025-01-06 18:39,2
Wiz,w1075172098237,남,1985년 12월 14일 (만 40 세),경기,2025-01-06 18:39,6
Wiz,w5428979577927,남,1962년 07월 29일 (만 63 세),서울,2025-01-07 6:06,1
Wiz,w29082163359,여,1982년 04월 08일 (만 43 세),대전,2025-01-07 22:46,10
Wiz,w6188741596816,여,1998년 05월 11일 (만 27 세),서울,2025-01-08 8:21,10
Wiz,w1299980186142,남,1983년 02월 20일 (만 42 세),경기,2025-01-06 18:16,8
Wiz,w6867894886,남,1964년 03월 16일 (만 61 세),서울,2025-01-07 5:43,4
Wiz,w4775477945352,여,1994년 04월 10일 (만 31 세),대구,2025-01-07 0:24,2
Wiz,w359213817427,남,1996년 07월 29일 (만 29 세),서울,2025-01-06 23:06,4
Wiz,w5464450590536,여,2001년 02월 28일 (만 24 세),부산,2025-01-07 0:10,7
Wiz,w3953153584609,여,1989년 02월 11일 (만 36 세),서울,2025-01-09 1:20,2
Wiz,w5923022448171,남,1973년 06월 22일 (만 52 세),서울,2025-01-07 13:48,"4, 5, 8"
Wiz,w5073859394152,남,1955년 08월 25일 (만 70 세),서울,2025-01-07 19:16,4
Wiz,w30842786207,남,1978년 04월 18일 (만 47 세),서울,2025-01-06 17:24,5
Wiz,w117904757109970,여,1993년 10월 08일 (만 32 세),대전,2025-01-06 18:59,"4, 1"
Wiz,w4712920517992,남,1967년 09월 02일 (만 58 세),경기,2025-01-06 16:09,"7, 4"
Wiz,w6644035178899,남,1996년 04월 25일 (만 29 세),경기,2025-01-07 13:03,7
Wiz,w3110435572337,여,1967년 01월 01일 (만 58 세),서울,2025-01-06 17:50,10
Wiz,w791355612805,여,1991년 11월 07일 (만 34 세),대구,2025-01-06 10:06,1
Wiz,w850441195896,여,1997년 02월 09일 (만 28 세),경기,2025-01-06 10:15,"4, 1"
Wiz,w6758152731082,남,1993년 08월 06일 (만 32 세),제주,2025-01-12 10:59,"4, 9, 2"
Wiz,w5709525272725,여,1977년 08월 10일 (만 48 세),경기,2025-01-07 6:37,1
